ID,Placa,Produto,Peso Bruto,Peso Liquido
L2026-000416,ABC2308,Algodão,44.2233473796164,27.8882303606473
L2026-000417,ABC4614,Algodão,33.796820483236644,28.850148482093307
L2026-000418,ABC1598,Trigo,41.68706447591701,25.467597594816457
L2026-000419,ABC9203,Soja,40.12367196594822,28.88192590610365
L2026-000420,ABC4734,Soja,38.66264891327886,28.77366392132803
L2026-000421,ABC1921,Trigo,38.185968005651176,26.541241304379295
L2026-000422,ABC3263,Trigo,33.85097356396931,26.329543445516258
L2026-000423,ABC7351,Milho,23.082441170590005,25.082441170590005
L2026-000424,ABC1188,Algodão,30.539653288260034,27.51288624161682
L2026-000425,ABC4028,Trigo,31.35200779479119,25.081688378201495
L2026-000426,ABC1496,Trigo,41.15597891192098,25.736597300723624
L2026-000427,ABC6112,Trigo,34.1975101909725,27.29067997557131
L2026-000428,ABC2718,Trigo,39.863608712901126,26.983923112675804
L2026-000429,ABC6128,Milho,32.789903750506525,28.703971575640185
L2026-000430,ABC9280,Soja,37.46655037135896,25.76079766296865
L2026-000431,ABC8384,Milho,35.358634209752665,28.99033757320306
L2026-000432,ABC5402,Milho,33.59516998911142,25.705560259387614
L2026-000433,ABC1445,Milho,24.52781958646849,26.52781958646849
L2026-000434,ABC7096,Milho,44.5917015088005,25.199583934120035
L2026-000435,ABC5560,Trigo,35.51710012877637,25.15122631647205
L2026-000436,ABC3980,Milho,31.401367842896974,25.688133969329012
L2026-000437,ABC5146,Trigo,35.756728169481924,25.794789042134234
L2026-000438,ABC8490,Milho,36.87677917750429,28.542699788868255
L2026-000439,ABC7703,Trigo,40.67854857570571,28.49977747493277
L2026-000440,ABC3181,Milho,35.75904435447632,27.64988439978588
L2026-000441,ABC8972,Soja,32.26056952601671,25.128954928579
L2026-000442,ABC6080,Milho,37.43677558549145,25.872625675557224
L2026-000443,ABC6602,Milho,38.20988490817444,28.76318411591705
L2026-000444,ABC2021,Soja,34.13554516159266,26.77658051646535
L2026-000445,ABC5511,Algodão,30.839846432602187,25.472972810667088
L2026-000446,ABC6435,Milho,39.33209280890698,28.548820067890976
L2026-000447,ABC1830,Trigo,38.75082445605095,27.86302590785636
L2026-000448,ABC6817,Algodão,40.838253278375305,27.929250330315888
L2026-000449,ABC9226,Soja,35.76879224831701,27.113872546436152
L2026-000450,ABC2599,Soja,44.7754718471157,26.075692323612486
L2026-000451,ABC1477,Soja,36.09868050175601,28.752124114472068
L2026-000452,ABC3500,Milho,43.90313179618554,28.42284383467242
L2026-000453,ABC6139,Trigo,44.95882252398381,28.661394219616028
L2026-000454,ABC7438,Milho,30.664570414133475,27.3978234655929
L2026-000455,ABC3353,Milho,42.28338678033006,26.45320639045871
L2026-000456,ABC4504,Soja,43.30320737238698,25.687509139649134
L2026-000457,ABC4051,Algodão,31.45350132353329,27.202196716111903
L2026-000458,ABC9047,Milho,39.21797833292225,26.479150341357688
L2026-000459,ABC8392,Algodão,38.63766853852685,25.889691632687907
L2026-000460,ABC6394,Trigo,41.900850011987885,28.43210872969983
L2026-000461,ABC1115,Milho,40.104260365968216,26.376029704614812
L2026-000462,ABC9975,Trigo,42.75450828081851,28.546909345896925
L2026-000463,ABC5663,Trigo,41.82989196975974,25.938519119058633
L2026-000464,ABC8740,Trigo,44.54919096629049,28.35011864324954
L2026-000465,ABC6744,Algodão,31.679536251179897,25.54061099234783
L2026-000466,ABC3460,Milho,41.714443396778655,25.246033043368882
L2026-000467,ABC6878,Algodão,32.84064203073792,25.922352920496795
L2026-000468,ABC5524,Milho,37.236036674249696,28.629644475585696
L2026-000469,ABC6608,Milho,42.76967271251035,27.948920007099762
L2026-000470,ABC7660,Soja,36.56967775021556,26.92605572334311
L2026-000471,ABC3408,Milho,31.535956078706683,25.655668803033276
L2026-000472,ABC2764,Soja,38.21217707422616,25.175662439187644
L2026-000473,ABC3952,Trigo,33.26216210915915,27.86415549371916
L2026-000474,ABC4344,Soja,38.83321034925221,27.82502246637515
L2026-000475,ABC6283,Soja,31.87962410490762,28.511166436361904
L2026-000476,ABC1081,Algodão,36.176053315125245,27.328974205770376
L2026-000477,ABC5543,Milho,41.59237947392445,28.64762539680591
L2026-000478,ABC4716,Trigo,36.2177868912562,27.977146101653922
L2026-000479,ABC1464,Algodão,34.707517840976564,28.77475012198718
L2026-000480,ABC6765,Trigo,37.75482955118869,25.920857421722953
L2026-000481,ABC4475,Soja,33.8758542416519,26.361611071387937
L2026-000482,ABC2366,Soja,30.612697898879926,27.576855012541678
L2026-000483,ABC4900,Soja,42.21585538813545,28.619483341795384
L2026-000484,ABC6908,Trigo,33.210597239336124,28.23850080086166
L2026-000485,ABC5767,Trigo,30.366923822529674,25.836703013485167
L2026-000486,ABC4991,Trigo,32.69185195094833,28.309097237144346
L2026-000487,ABC6741,Algodão,32.309686838788735,27.328221559270062
L2026-000488,ABC1305,Milho,39.03856659254295,27.702009082481297
L2026-000489,ABC9448,Trigo,35.88883545700768,25.989833962946328
L2026-000490,ABC9894,Milho,41.874497377050474,28.381960412253623
L2026-000491,ABC2105,Trigo,35.76502729865922,26.431637021227328
L2026-000492,ABC5057,Milho,42.62110641524727,28.465774349969735
L2026-000493,ABC1374,Soja,39.034946445144506,28.180757930328706
L2026-000494,ABC2817,Trigo,33.46729633283274,26.678113961628366
L2026-000495,ABC5876,Milho,33.32759932779213,25.003979410004106
L2026-000496,ABC9109,Algodão,30.72284017798168,28.765916636655728
L2026-000497,ABC6510,Trigo,42.714997391381964,27.868535691173026
L2026-000498,ABC2741,Soja,37.196209711627816,26.691606327236403
L2026-000499,ABC1958,Milho,30.203832788362583,28.806005515022825
L2026-000500,ABC8932,Algodão,34.9642267499945,26.88852868089933
L2026-000501,ABC4174,Algodão,40.40331286091201,26.90126088861338
L2026-000502,ABC6548,Trigo,34.662620160391256,26.795183131261204
L2026-000503,ABC5646,Milho,23.233002806294564,25.233002806294564
L2026-000504,ABC3860,Soja,34.17071270219471,27.94841652273863
L2026-000505,ABC8180,Soja,33.935271672661855,25.132009704162588
L2026-000506,ABC6194,Trigo,37.07760958677846,25.122987850594328
L2026-000507,ABC9007,Algodão,38.84403104844998,26.876215484208718
L2026-000508,ABC4057,Trigo,44.093415626715206,25.684211797635456
L2026-000509,ABC1171,Milho,33.58102496676189,25.219921152796772
L2026-000510,ABC5046,Algodão,31.741271672242945,28.907872448463635
L2026-000511,ABC5228,Algodão,42.07247289775242,28.046743594855126
L2026-000512,ABC4592,Algodão,44.93458461402094,26.074300402673064
L2026-000513,ABC7013,Soja,32.618088195342956,28.648393118203636
L2026-000514,ABC7848,Algodão,32.92955723591787,25.908244333926
L2026-000515,ABC5117,Soja,42.61264693329716,25.750378422465023
L2026-000516,ABC6318,Soja,31.92613855768027,25.936645180360614
L2026-000517,ABC2314,Soja,34.28145043845664,28.408979912967837
L2026-000518,ABC9705,Milho,38.352687307922,25.362428633963017
L2026-000519,ABC9450,Trigo,39.54508558660388,27.304056605248135
L2026-000520,ABC4028,Trigo,39.50961598731169,27.917571046627437
L2026-000521,ABC4956,Soja,35.47901804952623,28.431477488993366
L2026-000522,ABC2108,Trigo,43.28270898591603,25.440716670034867
L2026-000523,ABC7890,Trigo,39.26879789281499,25.109823692016228
L2026-000524,ABC7889,Algodão,35.70890338179055,25.266803305579522
L2026-000525,ABC6892,Milho,35.14789825448702,25.066460924120577
L2026-000526,ABC2468,Trigo,30.00506970227512,26.057206785963384
L2026-000527,ABC7519,Milho,43.582417705087934,28.437011668210182
L2026-000528,ABC3106,Milho,30.519660744392137,27.709235200000265
L2026-000529,ABC7881,Soja,40.82062958124938,26.72273574053976
L2026-000530,ABC2926,Algodão,31.11330730797112,28.39204039058735
L2026-000531,ABC2124,Trigo,32.35810410133617,28.896065803773123
L2026-000532,ABC5631,Milho,44.58700706032604,27.118928564480292
L2026-000533,ABC1160,Algodão,32.770741321191366,28.854267156821287
L2026-000534,ABC1481,Trigo,33.61536330979044,26.532195974710167
L2026-000535,ABC6237,Soja,36.1565446603226,27.04797970840327
L2026-000536,ABC8907,Soja,37.613752592085234,28.592910969958446
L2026-000537,ABC2728,Trigo,40.551789763762784,27.121303060222104
L2026-000538,ABC2750,Trigo,35.51381581823945,27.99994506629039
L2026-000539,ABC4899,Soja,37.09419063470679,25.833890492301155
L2026-000540,ABC3926,Soja,26.33238783370888,28.33238783370888
L2026-000541,ABC5645,Trigo,33.18981994497986,28.483456059834758
L2026-000542,ABC6144,Soja,38.77110546233085,28.474362506940587
L2026-000543,ABC8802,Soja,41.34415164753232,28.993819279326917
L2026-000544,ABC3933,Algodão,32.511276499283674,26.347868326518828
L2026-000545,ABC7211,Milho,44.53036517932981,25.67081919322007
L2026-000546,ABC1647,Algodão,35.406409502839686,28.505733736582297
L2026-000547,ABC8287,Milho,35.70554897643185,26.08775865179922
L2026-000548,ABC8999,Trigo,32.44732216986985,27.65887493620902
L2026-000549,ABC5433,Algodão,37.46846248727191,27.499928042475577
L2026-000550,ABC2181,Algodão,42.49747264134354,25.091403008056734
L2026-000551,ABC4255,Soja,33.91282908880576,28.219513772542857
L2026-000552,ABC4654,Milho,40.5837359932495,26.141844045811517
L2026-000553,ABC3151,Soja,41.371793257108685,26.684459389457604
L2026-000554,ABC6956,Soja,39.82912841615079,25.606015170920628
L2026-000555,ABC8077,Soja,33.32420287985986,25.954878558535768
L2026-000556,ABC8419,Trigo,26.746505037063976,28.746505037063976
L2026-000557,ABC1905,Milho,43.13149598653805,28.32133932418961
L2026-000558,ABC7079,Milho,37.17642256640509,26.32268051142875
L2026-000559,ABC6712,Soja,35.43427110053594,25.048255523089498
L2026-000560,ABC5734,Soja,35.533131108705966,27.658418683828515
L2026-000561,ABC2126,Milho,39.609284729412934,26.80214746119584
L2026-000562,ABC5635,Trigo,43.55275714854328,27.285084471897875
L2026-000563,ABC1590,Soja,24.411446981063474,26.411446981063474
L2026-000564,ABC8138,Milho,42.049915227613354,25.43077840225806
L2026-000565,ABC1149,Algodão,38.31752383819298,26.40558199717624
L2026-000566,ABC7232,Algodão,30.172251907129173,27.47711875660013
L2026-000567,ABC8767,Milho,30.095977004362425,26.206842430264512
L2026-000568,ABC2839,Algodão,30.352311293690658,27.125526190730046
L2026-000569,ABC5775,Trigo,35.99123132350702,27.658374911973187
L2026-000570,ABC9194,Algodão,36.75190390644343,27.137263831785884
L2026-000571,ABC6443,Milho,33.17144306712596,26.031431612856583
L2026-000572,ABC1968,Milho,43.345543663504294,28.243955132420705
L2026-000573,ABC3386,Trigo,36.995792957415865,27.46446976851504
L2026-000574,ABC6988,Milho,40.86954186770688,26.54507365209031
L2026-000575,ABC7286,Soja,44.26292287341636,26.429879798151294
L2026-000576,ABC2171,Algodão,41.433502794909025,28.29429806109318
L2026-000577,ABC7129,Soja,41.41862905753545,25.92129339050462
L2026-000578,ABC6540,Soja,38.55608325651577,27.15846409774208
L2026-000579,ABC1309,Milho,32.360969740792335,26.74783631582066
L2026-000580,ABC6998,Algodão,42.05062191791309,27.9754763567367
L2026-000581,ABC2895,Milho,30.474408413062648,27.447056572464103
L2026-000582,ABC9525,Soja,44.378828265784776,25.35877798301966
L2026-000583,ABC9687,Trigo,38.46447857150899,25.383352647913853
L2026-000584,ABC3177,Soja,30.205924416607395,27.851752382307218
L2026-000585,ABC4806,Milho,24.629351988924096,26.629351988924096
L2026-000586,ABC1205,Algodão,42.766422034588466,28.721724115848115
L2026-000587,ABC6343,Algodão,39.130760629714395,25.088874202422026
L2026-000588,ABC9992,Algodão,41.58916963398315,27.18891540435802
L2026-000589,ABC9034,Soja,31.4483958011469,28.975292836223808
L2026-000590,ABC7816,Milho,37.22876306739829,27.52453123277996
L2026-000591,ABC6481,Algodão,41.53451050518203,28.04940119000381
L2026-000592,ABC6976,Soja,31.14627414372118,27.690740987754115
L2026-000593,ABC8735,Algodão,26.017198354670544,28.017198354670544
L2026-000594,ABC8457,Trigo,33.7223477548824,27.76690762869187
L2026-000595,ABC5350,Soja,37.72004804719313,28.10062899356699
L2026-000596,ABC6467,Trigo,30.8728666007273,28.944589184875518
L2026-000597,ABC3098,Milho,39.09154290031012,26.291765534161765
L2026-000598,ABC1242,Milho,39.51537256832654,27.78512088388919
L2026-000599,ABC3829,Trigo,37.589116086718775,27.841524280789223
L2026-000600,ABC9800,Algodão,36.2005446825046,28.82688361186426
L2026-000601,ABC9992,Soja,38.111881912437596,28.993939205444562
L2026-000602,ABC2097,Algodão,35.829388101884454,27.204458218511363
L2026-000603,ABC7316,Soja,30.41065157478654,26.506961936147373
L2026-000604,ABC6878,Trigo,35.1262747113181,27.508439317543235
L2026-000605,ABC6854,Milho,35.87214702389703,28.733995504949455
L2026-000606,ABC3578,Algodão,40.742043810079636,27.392761270537807
L2026-000607,ABC3509,Algodão,35.401206399844604,25.33844539726224
L2026-000608,ABC1398,Milho,44.405045134353216,27.02103194311466
L2026-000609,ABC5944,Algodão,37.43560773084903,25.404952581438543
L2026-000610,ABC6501,Milho,43.40254355229783,27.78276862813313
L2026-000611,ABC2891,Soja,41.14649449529139,25.44335252380645
L2026-000612,ABC3796,Trigo,30.4527680043645,26.67219754403218
L2026-000613,ABC2388,Algodão,35.37720372157719,28.696227805914752
L2026-000614,ABC4068,Trigo,33.28083867948361,28.688101674360837
L2026-000615,ABC6403,Milho,32.9046321028592,27.78063660262476
L2026-000616,ABC2246,Milho,35.52497375288039,28.646936005824358
L2026-000617,ABC6619,Soja,39.410435683012,26.164898770097288
L2026-000618,ABC2800,Algodão,30.731609312620687,26.720798744103515
L2026-000619,ABC8821,Trigo,36.57365641529084,27.080051287995456
L2026-000620,ABC2786,Milho,25.529741659889158,27.529741659889158
L2026-000621,ABC2261,Soja,32.96721931144946,25.673124826440468
L2026-000622,ABC7167,Trigo,31.6958295714849,28.74076863385511
L2026-000623,ABC4446,Milho,44.46046717585253,28.59053021274994
L2026-000624,ABC1424,Algodão,23.621813810583667,25.621813810583667
L2026-000625,ABC1791,Milho,37.391207024485084,27.89812185732795
L2026-000626,ABC3702,Milho,43.67234696013912,26.60694529624533
L2026-000627,ABC8904,Milho,41.78883721296995,25.577968837370662
L2026-000628,ABC4456,Milho,33.80546574080505,26.371823480062723
L2026-000629,ABC3415,Milho,40.06582875592728,25.97476437792978
L2026-000630,ABC2922,Soja,30.711292954680097,28.443898642196302
L2026-000631,ABC5446,Trigo,39.180042982428915,28.623660854498763
L2026-000632,ABC7623,Milho,42.83450316719101,26.90703583633742
L2026-000633,ABC9041,Algodão,40.360718225675264,26.576919744157124
L2026-000634,ABC9144,Algodão,37.51680883367766,28.397784321560785
L2026-000635,ABC8053,Trigo,36.112406578967324,26.20715016871662
L2026-000636,ABC3967,Soja,24.075661564141278,26.075661564141278
L2026-000637,ABC9979,Milho,30.15023188789773,27.744815558120465
L2026-000638,ABC2866,Soja,34.49529887058758,26.333129796345034
L2026-000639,ABC9100,Soja,25.576582307715192,27.576582307715192
L2026-000640,ABC8031,Milho,32.94334748244243,28.25477545949032
L2026-000641,ABC8313,Trigo,32.58674613298567,26.55979883041796
L2026-000642,ABC9706,Soja,36.05116407181184,28.088309313174687
L2026-000643,ABC4027,Trigo,40.645372313675146,28.760715816091885
L2026-000644,ABC5317,Algodão,37.81848509436152,26.382485682998563
L2026-000645,ABC4836,Milho,30.443314190713313,28.041698291308315
L2026-000646,ABC8443,Trigo,37.89133517115206,26.907180526413416
L2026-000647,ABC1280,Trigo,38.285770522420364,27.672209604363495
L2026-000648,ABC9985,Milho,24.747891510409836,26.747891510409836
L2026-000649,ABC5420,Trigo,43.0757580879655,28.707236822059606
L2026-000650,ABC3872,Soja,39.404424227439264,25.688325683166294
L2026-000651,ABC1716,Trigo,44.57326913649191,27.35614574996635
L2026-000652,ABC8294,Soja,35.443964466913755,27.058920602249106
L2026-000653,ABC2099,Algodão,41.49079368190711,26.432070724296686
L2026-000654,ABC1718,Milho,44.96057433460453,26.295679602236845
L2026-000655,ABC1590,Algodão,42.03041338429056,26.478174719054664
L2026-000656,ABC8054,Algodão,38.80979953899173,26.727862139739237
L2026-000657,ABC4200,Trigo,40.11845291247286,26.215223375846975
L2026-000658,ABC7079,Milho,44.01143378820852,25.30622189446141
L2026-000659,ABC8008,Algodão,30.97003398379946,25.912052654548475
L2026-000660,ABC3489,Soja,34.6026299351678,26.684107106778157
L2026-000661,ABC9839,Soja,31.222199434257874,26.696732134526226
L2026-000662,ABC7952,Soja,34.0699416215214,27.991810448798937
L2026-000663,ABC2186,Trigo,35.46759334177043,26.07268441915247
L2026-000664,ABC3842,Soja,34.86165391269254,27.22545468038725
L2026-000665,ABC7788,Milho,31.473607082030217,28.289138729428775
L2026-000666,ABC4126,Algodão,36.358855229410466,25.201104016528802
L2026-000667,ABC4040,Algodão,30.396523963609514,25.461814286071217
L2026-000668,ABC9197,Milho,38.89401758161538,28.20919800351822
L2026-000669,ABC6884,Trigo,38.332712168840054,26.608760606934958
L2026-000670,ABC6288,Algodão,39.34936251910607,28.971949306677427
L2026-000671,ABC6284,Milho,43.353879920340724,26.537308590187365
L2026-000672,ABC3913,Milho,37.15904929010654,27.78392491674725
L2026-000673,ABC2276,Soja,30.50494336471453,26.821081340740694
L2026-000674,ABC7010,Milho,36.101690560294934,26.590118818757833
L2026-000675,ABC8347,Algodão,40.08517885943448,26.784982014391026
L2026-000676,ABC7727,Trigo,30.325318754273837,28.5045975130577
L2026-000677,ABC6663,Milho,31.9139493351358,27.75274933857044
L2026-000678,ABC2485,Soja,31.192659547787326,25.44656289967436
L2026-000679,ABC7372,Algodão,44.73553866784131,26.106059307219297
L2026-000680,ABC5211,Milho,44.654776296539765,26.86460522608568
L2026-000681,ABC7864,Soja,30.645563439628024,28.43236106555986
L2026-000682,ABC4450,Trigo,32.03786316831836,26.66412985718187
L2026-000683,ABC8295,Soja,34.66592070886793,28.3323125228384
L2026-000684,ABC6098,Trigo,35.5846715593122,25.805614085299542
L2026-000685,ABC3432,Trigo,33.50755656401894,27.588442731052556
L2026-000686,ABC7574,Milho,32.04416310734208,28.217464032263734
L2026-000687,ABC6512,Milho,42.37656366378272,25.667061528840456
L2026-000688,ABC1230,Trigo,41.061806677533625,26.504527707517735
L2026-000689,ABC7413,Trigo,24.32744738151317,26.32744738151317
L2026-000690,ABC1089,Milho,42.65772883029055,27.028735602143392
L2026-000691,ABC2264,Soja,38.11880648925384,25.755818917402756
L2026-000692,ABC4082,Milho,39.77976287521112,27.39025208062453
L2026-000693,ABC6916,Soja,35.44714523655652,28.216147885734976
L2026-000694,ABC9640,Trigo,24.222143209592705,26.222143209592705
L2026-000695,ABC6468,Trigo,41.08332196745532,28.315185050202967
L2026-000696,ABC3069,Soja,37.8126373908344,25.63137093145067
L2026-000697,ABC9150,Milho,35.34408525050048,25.9383389916011
L2026-000698,ABC5506,Trigo,30.488947008369212,26.122239222452556
L2026-000699,ABC8856,Algodão,26.07252167303286,28.07252167303286
